path,reason
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mentalists-staff-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  folds of a brain. While wielding the staff, you gain a +2 circumstance bonus to'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mentalists-staff-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  folds of a brain. While wielding the staff, you gain a +2 circumstance bonus to'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mentalists-staff.md,"Invalid YAML: Unsupported frontmatter at line 34: '  folds of a brain. While wielding the staff, you gain a +2 circumstance bonus to'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\merchants-guile.md,Invalid YAML: Unsupported frontmatter at line 34: '  decorative protrusions on each side of the red-stone inlay. It feels quite heavy'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\merciful-balm.md,"Invalid YAML: Unsupported frontmatter at line 34: '  _merciful balm_ is a thick, sticky paste that can be used to anoint a weapon, granting'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\merciful-charm.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  weapon  **Requirements** You're trained in the affixed weapon.  * * *  This small"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mercurial-mantle.md,"Invalid YAML: Unsupported frontmatter at line 34: '  perpetually twitch slightly, as though caught in a breeze. The cloth feels smoother'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mesmerizing-opal.md,"Invalid YAML: Unsupported frontmatter at line 34: '  is afire with iridescence. When you activate it, attempt a Deception check to [[Actions/Feint|Feint]].'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\messenger-missive-(multiple).md,"Invalid YAML: Unsupported frontmatter at line 34: '  When composing the missive, you write a location upon it. You can also include an'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\messenger-missive.md,"Invalid YAML: Unsupported frontmatter at line 34: '  When composing the missive, you write a location upon it. You can also include an'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\messengers-ring-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  you serve (or your own face, if you serve no one else). It grants you a +3 item'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\messengers-ring.md,"Invalid YAML: Unsupported frontmatter at line 34: '  you serve (or your own face, if you serve no one else). It grants you a +2 item'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\metalmist-sphere-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  of thunderstones within a colloidal suspension of a precious metal. When you twist'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\metalmist-sphere-(lesser).md,Invalid YAML: Unsupported frontmatter at line 34: '  of thunderstones within a colloidal suspension of a precious metal. When you twist'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\metalmist-sphere-(moderate).md,Invalid YAML: Unsupported frontmatter at line 34: '  of thunderstones within a colloidal suspension of a precious metal. When you twist'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\meteor-hammer.md,"Invalid YAML: Unsupported frontmatter at line 34: '  one end. When a wielder swings the weight by the chain, it builds momentum and can'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\meteor-shot-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  craggy stone ammunition is warm to the touch. When you fire an activated meteor'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\meteor-shot-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  craggy stone ammunition is warm to the touch. When you fire an activated meteor'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\meteor-shot.md,Invalid YAML: Unsupported frontmatter at line 34: '  craggy stone ammunition is warm to the touch. When you fire an activated meteor'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\metronomic-hammer.md,Invalid YAML: Unsupported frontmatter at line 34: '  _+1 striking gnome hooked hammer_. Gnome adherents of Brigh often attempt to reproduce'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\metuaks-pendant.md,Invalid YAML: Unsupported frontmatter at line 34: '  hangs from a leather cord worn around the neck. Once worn by Metuak of the Burning'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\midday-lantern-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  with the image of the sun high in the sky. The lantern uses oil, as a standard lantern,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\midday-lantern-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  with the image of the sun high in the sky. The lantern uses oil, as a standard lantern,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\midday-lantern-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  with the image of the sun high in the sky. The lantern uses oil, as a standard lantern,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\midday-lantern-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  with the image of the sun high in the sky. The lantern uses oil, as a standard lantern,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mind-swap-potion.md,Invalid YAML: Unsupported frontmatter at line 34: '  flicker through the cloudy mind-swap potion. The potion often comes in a double-chambered'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mindfog-mist.md,Invalid YAML: Unsupported frontmatter at line 35: '  (manipulate)  **Saving Throw** DC 35 Fortitude check  **Onset** 1 round  **Maximum'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mindlock-shot.md,Invalid YAML: Unsupported frontmatter at line 34: '  shot_ is made of luminous ectoplasm in a crystalline form. When you command this'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mindmurk-oil.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  oil dulls the mind, creating a pleasant and euphoric stupor that inhibits the imbiber's"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\minds-light-circlet.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  When you're charged with mental power, the jewels scintillate with light, with different"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\minotaur-chair.md,"Invalid YAML: Unsupported frontmatter at line 34: '  control_, and _+1 striking wounding wheel spikes_. The wheel spikes can have runes'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\miogimos-mask.md,"Invalid YAML: Unsupported frontmatter at line 34: '  crafted with a piece of his soul.  It has two forms. In its first form, the mask'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mirror-ball-snare.md,"Invalid YAML: Unsupported frontmatter at line 34: '  sphere ignites when disturbed, causing the ball to flash and spin. When a creature'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mirror-goggles-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  you gain a +3 item bonus to visual Perception checks and to saving throws against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mirror-goggles-(moderate).md,Invalid YAML: Unsupported frontmatter at line 34: '  you gain a +2 item bonus to visual Perception checks and to saving throws against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mirror-of-sleeping-vigil.md,"Invalid YAML: Unsupported frontmatter at line 34: '  self. While invested, you can watch over your sleeping body from the Dreamlands,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mirror-of-sorshen.md,Invalid YAML: Unsupported frontmatter at line 34: '  dark wooden frame is studded with small green gems and is carved with a pair of'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mirror-robe.md,"Invalid YAML: Unsupported frontmatter at line 35: ""  The mirror robe was last activated to draw attention toward you, or you haven't"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\misdirecting-haversack.md,Invalid YAML: Unsupported frontmatter at line 34: '  The satchel is large enough to hold up to 1 Bulk worth of items.  * * *  **Activate**'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\missive-mint.md,Invalid YAML: Unsupported frontmatter at line 34: '  appears to be a normal candy unless someone examining it succeeds at a DC 15 Crafting'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mistform-elixir-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  your skin, making you [[Conditions/Concealed|Concealed]] for 5 minutes.  As usual'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mistform-elixir-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  your skin, making you [[Conditions/Concealed|Concealed]] for 3 rounds.  As usual'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mistform-elixir-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  your skin, making you [[Conditions/Concealed|Concealed]] for 1 minute.  As usual'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mistranslators-draft.md,"Invalid YAML: Unsupported frontmatter at line 34: '  a knot, floats in this oily potion. When you drink it, you can speak and understand'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\miter-of-communion.md,Invalid YAML: Unsupported frontmatter at line 34: '  most are elaborately decorated with motifs of the deity whose honor in which it'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mnemonic-acid.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  liquid has a sharp, tangy odor and an oily sheen. It's mildly acidic and can cause"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\mockers-swazzle.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  around a reed that, when held to the mouth, causes the user's voice to take on a"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\monkey-pin.md,"Invalid YAML: Unsupported frontmatter at line 34: '  like a monkey climbing a tree. When you activate this talisman, use a [[Actions/Climb|Climb]]'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\monster-suit.md,Invalid YAML: Unsupported frontmatter at line 34: '  actors portray monstrous creatures. These shows tend to feature gratuitous special'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\moon-blossom-tea.md,Invalid YAML: Unsupported frontmatter at line 34: '  \\  * * *  This bright and citrusy tea is traditionally made with green tea combined'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\moon-radish-soup.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  spicy-sweet flavor, Svetlana Leveton's creamy moon radish soup is amazingly comforting,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\moonkeep-hyacinth.md,"Invalid YAML: Unsupported frontmatter at line 34: '  of the werecreature. Intentionally growing these flowers is nearly impossible, as'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\moonkeep-lily.md,"Invalid YAML: Unsupported frontmatter at line 34: '  of the werecreature. Intentionally growing these flowers is nearly impossible, as'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\moonkeep-orchid.md,"Invalid YAML: Unsupported frontmatter at line 34: '  of the werecreature. Intentionally growing these flowers is nearly impossible, as'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\moonlit-chain.md,Invalid YAML: Unsupported frontmatter at line 34: '  of the phases of the moon. You can see in moonlight as though you had low-light'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\M\moonlit-ink.md,"Invalid YAML: Unsupported frontmatter at line 34: '  \\  * * *  This alchemical ink is applied to a stamping device, typically a wooden'"
